Id;Name;Country;CountryCode;Domain;WebPage;Localization;Abbreviations;CreationDate;UpdateDate;CreatedByUserId;UpdatedByUserId;Deleted;Actualizar universidade;Actualizar faculdade;Actualizar flag (F / V);"Eliminar universidade (""x"")";"Not Listed Institution (""x"")";"Eliminar faculdades (""x"")";"Mudar API List Name (""x"")";=;Fuzzy LookUp Match All Universities -- API LIST
0c789439-06f8-4be3-8f71-013fa9374dd4;Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Instituto Politecnico do Porto
69fa37df-443d-4b85-a8fe-014fa9097584;Katholieke Universiteit Leuven;;;;;;;44525.78155;;;;VERDADEIRO;;;F;;;;;Y;Katholieke Universiteit Leuven
463115b8-9713-45df-9935-01ef37595bab;Universidade do Porto - Faculdade de Belas-Artes;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
15c724f2-613e-45b6-bd5c-02baf9932d6d;ESCE;;;;;;;44523.45744;;;;VERDADEIRO;Instituto Politécnico de Viana do Castelo;Escola Superior de Ciências Empresariais;F;;;;;N;ESME Sudria
ac3ee8d2-3c30-4c9b-a7c0-03751b06c5ba;Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
ef1b553d-b00d-406b-b5f9-05bcb31f937f;Wrocalw University of Economics;;;;;;;44494.68194;;;;VERDADEIRO;University of Wroclaw;;F;;;;;N;University of Wroclaw
4034f32a-5610-4791-8151-05f2b651cae5;Instituto Superior Manuel Teixeira Gomes;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
b0c1f93a-5c72-423d-9fcd-08db068711de;Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Coimbra
13ef245e-121b-4405-b9b8-098dbe259c6d;Alcaides de faria;;;;;;;44521.82412;;;;VERDADEIRO;Agrupamento de Escolas Alcaides de Faria;;;;x;;;N;
4328e2da-7310-45a8-a781-0ab071bb9893;World Academy;;;;;;;44523.5777;;;;VERDADEIRO;;;;;x;;;N;
c03fcdd9-402d-4642-b45d-0ac33d0ae464;LAUREATE INTERNATIONAL UNIVERSITIES;;;;;;;44512.96993;;;;VERDADEIRO;Laureate International Universities;;F;;;;;N;
247cabcf-d7a3-49df-be4f-0c27e45f8822;FATEC - SENAI/MT;;;;;;;44526.58149;;;;VERDADEIRO;Faculdade de Tecnologia Senai Mato Grosso;;F;;;x;;N;
7c4d4c8f-668d-4b9d-b5b3-0d39bbcb3362;universidade de Santiago;;;;;;;44525.83308;;;;VERDADEIRO;Universidade de Santiago;;F;;;;;N;Universidad Tecnológica de Santiago
2c3ac788-aebb-4871-9735-0e3c5575af8c;Universidade de Évora - Escola de Artes;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade de Evora
13395b8b-b0ce-4ab9-be8d-0ea282270157;Faculdade de Ciências da Universidade do Porto;;;;;;;44476.90196;;;;VERDADEIRO;Universidade do Porto;Faculdade de Ciências;F;;;;;N;Universidade do Porto
bc5c5c4e-9251-4704-b88f-0f1dad40c8c4;Instituto Superior de Ciências Educativas;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Superior de Ciências Educativas
5398ff0c-0a5b-4cd2-926d-0f4638eab686;Instituto Politécnico de Beja - Escola Superior Agrária;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Beja
235583ce-d166-43d8-a5f6-0f8f85ab83be;University of South Wales;;;;;;;44505.46259;;;;VERDADEIRO;University of New South Wales;;F;;;;;N;University of New South Wales
da2a879a-7471-4857-9cde-100d40a99b0a;Profitecla;;;;;;;44521.81718;;;;VERDADEIRO;Escola Profissional Profitecla;;;;x;;;N;
200a580b-9a41-4499-8e6e-1015a3469e0e;FEUP - ICBAS;;;;;;;44444.85111;;;;FALSO;Universidade do Porto;Faculdade de Engenharia;;;;;;N;
928f820c-aa7d-4e5b-840f-101719aeaafd;Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Coimbra
2d523613-aa93-4e79-9891-1157527cfb3b;fsg- faculdade da serra gaucha;;;;;;;44456.78243;;;;VERDADEIRO;Centro Universitário da Serra Gaúcha;;F;;;x;;N;
749d51de-99d7-4f22-b86e-1199cf9c3901;Università di Padova;;;;;;;44481.82621;;;;VERDADEIRO;;;F;;;;;N;
364da659-c2cf-4490-a44f-148e0bb734ce;IADE - Creative University;;;;;;;44453.37165;;;;VERDADEIRO;Universidade Europeia;Instituto de Artes Visuais, Design e Marketing;F;;;;x;N;Instituto de Artes Visuais, Design e Marketing - IADE
0511d7d3-3467-4ef6-8cab-150a9a3a3b40;Escola Superior de Enfermagem de Coimbra;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
91243fe1-8433-43fd-8f1c-155a719d9c09;nada;;;;;;;44498.48486;;;;VERDADEIRO;;;;x;;;;N;Nara University
31e1a75f-d99b-482d-a042-15bbe3f90856;uftm;;;;;;;44444.85111;;;;FALSO;Universidade Federal do Triângulo Mineiro;;;;;;;N;
d2e5e687-61bd-43ad-b33b-1777f2033ea2;Universidade Federal do Rio Grande do Sul;;;;;;;44455.55054;;;;VERDADEIRO;;;F;;;;;Y;Universidade Federal do Rio Grande do Sul
fbdc0cf0-c5c5-4ad8-965c-18ca7874e201;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Bragança
52ce6179-8cf8-43c0-a29f-197e410e44c4;ICBAS;;;;;;;44516.38263;;;;VERDADEIRO;Universidade do Porto;Instituto de Ciências Biomédicas Abel Salazar;F;;;;;N;
80bce192-80be-43bc-a17f-1b8cdf1026b9;UNIVERCIDADE;;;;;;;44455.62525;;;;VERDADEIRO;;;;x;;;;N;Universidade Pedagógica
6233b6e7-2b47-4658-abce-1ec0c1d0cb98;sefwf;;;;;;;44515.68493;;;;VERDADEIRO;;;;x;;;;N;
d066bb83-9322-471d-8674-2047bf231141;instituto superior de contabilidade e administração de Lisboa;;;;;;;44455.59384;;;;VERDADEIRO;Instituto Politécnico de Lisboa;Instituto Superior de Contabilidade e Administração de Lisboa;F;;;;;N;
9bd0a11c-41c3-4d98-9eb3-20c43ac2972b;Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa;;;;;;;44444.85111;;;;FALSO;;;;;;x;;N;
7eaa8754-3fcf-4807-b187-2107bf5b917c;Universitat Oberta de Catalunya;;;;;;;44524.78233;;;;VERDADEIRO;;;F;;;;;Y;Universitat Oberta de Catalunya
86f92997-4d43-4787-b988-215dd700a173;Braga;;;;;;;44522.01462;;;;VERDADEIRO;;;;x;;;;N;
b12fe395-5781-4f6f-a7a6-22a602f2e2b9;Porto Business School;;;;;;;44453.5359;;;;VERDADEIRO;Universidade do Porto;Porto Business School;F;;;;;N;
5e4eb51d-c7d2-4df2-b715-26d2c8849c11;Escola profissional profitecla;;;;;;;44522.98107;;;;VERDADEIRO;Escola Profissional Profitecla;;;;x;;;N;
0fd0d40e-df76-462a-8e3d-27b3cb2b03fc;Escola Superior de Educação de Paula Frassinetti;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
96b7f7d8-12f7-40bc-b3b1-27ee37a3193c;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Lisboa
6ec89358-773c-4760-8d50-27f4286fd013;IADE;;;;;;;44444.85111;;;;FALSO;Universidade Europeia;Instituto de Artes Visuais, Design e Marketing;;;;;;N;Instituto de Artes Visuais, Design e Marketing - IADE
4af37646-2d7e-402b-9234-281dfbb92f53;Universidade Católica Portuguesa - Faculdade de Direito (Porto);;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
7191842c-a838-4ad8-80a2-2849f1cf72a1;escola secundaria de paredes;;;;;;;44528.84151;;;;VERDADEIRO;Escola secundária de Paredes;;;;x;;;N;
e51ef759-4405-4288-8d41-29fad5eb04fb;University of Amsterdam;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;University of Amsterdam
be454b13-2e26-4472-887b-2a3fdf970adb;Universidade De Direito de Lisboa;;;;;;;44444.85111;;;;FALSO;Universidade de Lisboa;Faculdade de Direito;;;;;;N;Universidade de Lisboa
95e58802-9c2a-47a0-8c0f-2c634854dd19;FACHA;;;;;;;44444.85111;;;;FALSO;Faculdades Integradas Hélio Alonso;;;;;;;N;
f9997694-ef7b-4446-9e8b-2cc429808ae4;Instituto superior de tecnolo;;;;;;;44509.37714;;;;VERDADEIRO;;;;x;;;;N;
648e858c-9596-429e-9b59-2e250afea0ed;universidade do minho - direito;;;;;;;44444.85111;;;;FALSO;Universidade do Minho;Faculdade de Direito;;;;;;N;Universidade do Minho
593bc88b-2eb7-4664-a7c4-2eb9f2e8b645;Universidades de Portugal;;;;;;;44496.4604;;;;VERDADEIRO;;;;x;;;;N;
eec9edf6-16e4-4455-8c89-2ffe64452d03;FLAG;;;;;;;44509.8037;;;;VERDADEIRO;;;;;x;;;N;
08a34bb4-9b62-439d-9929-31f09c435f12;Escola secundária Eça de Queiros;;;;;;;44514.44263;;;;VERDADEIRO;;;;;x;;;N;
2543665d-f7f8-46e5-9368-31fed1fbbe3f;Católica Lisbon School of Business and Economics;;;;;;;44457.60376;;;;VERDADEIRO;Universidade Católica Portuguesa;Faculdade de Ciências Económicas e Empresariais;F;;;;;N;
31168507-922e-4fe0-a185-3254e5c0f971;Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade da Madeira
23faf9ff-60d3-40be-ae35-325821776f47;Estácio de Sá;;;;;;;44444.85111;;;;FALSO;Universidade Estácio de Sá;;;;;;;N;Universidade Estácio de Sá
4febd474-83f5-49f8-8692-326d6277ea1b;Escola Luís de Camões;;;;;;;44505.62276;;;;VERDADEIRO;;;;;x;;;N;
0ad1a8c0-5164-4f31-8c4d-32718f728c2a;UFAL;;;;;;;44469.50205;;;;VERDADEIRO;Universidade Federal de Alagoas;;F;;;;;N;Ural Federal University
540c2be5-862b-4033-b320-338ce56f4f7a;universidade São Tomás de Moçambique;;;;;;;44480.40561;;;;VERDADEIRO;Universidade São Tomás de Moçambique;;F;;;;;N;
0a2735a2-71c2-480f-830e-33c2d36be113;Nova SBE;;;;;;;44488.37636;;;;VERDADEIRO;Universidade Nova de Lisboa;Faculdade de Economia;F;;;;;N;
5e51372b-f09d-4299-9c60-34208d14fa61;Carnegie Mellon University;;;;;;;44455.67223;;;;VERDADEIRO;;;F;;;;;Y;Carnegie Mellon University
fb512b58-0ae8-47d5-bf69-35338d5892b7;UADE;;;;;;;44515.79179;;;;VERDADEIRO;Universidade Argentina da Empresa;;F;;;;;N;
32d79ab7-3da1-4167-bcd3-3594478bb72c;Citeforma;;;;;;;44525.65071;;;;VERDADEIRO;Centro de Formação Profissional Citeforma;;;;x;;;N;
b171e0dd-35cd-4369-98e1-3911c933e2ab;beja;;;;;;;44525.52463;;;;VERDADEIRO;;;;x;;;;N;Instituto Politécnico de Beja
8ed14fd2-eba2-4291-8488-39539fad5b15;Uniritter;;;;;;;44518.59483;;;;VERDADEIRO;Centro Universitário da Grande Porto Alegre UniRitter ;;F;;;;;N;
21933cd5-a9d9-470c-be8f-39c9b47d95ad;Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Castelo Branco
cbf7bbbc-673b-4c31-9493-39cbbe35d0e2;instituto superior de engenharia de Coimbra;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico de Coimbra;Instituto Superior de Engenharia de Coimbra;;;;;;N;
277327f5-52c0-4e1a-aa92-3a01ea1f6594;FEUP;;;;;;;44496.47589;;;;VERDADEIRO;Universidade do Porto;Faculdade de Engenharia;F;;;;;N;
3a07e1ae-27ad-4251-9596-3ac37b634ddd;PUCRS;;;;;;;44511.72712;;;;VERDADEIRO;Pontifícia Universidade Católica do Rio Grande do Sul;;F;;;;;N;
d8aa42f3-95e3-4f3a-b7fd-3c904e9d6f8b;Escola Profissional do Infante;;;;;;;44515.70558;;;;VERDADEIRO;;;;;x;;;N;
e4171137-b0f1-42bb-88f3-3ee8cc4c86d2;UTAD;;;;;;;44453.53636;;;;VERDADEIRO;Universidade de Trás-os-Montes e Alto Douro;;F;;;;;N;University of Utah
8075e686-4a32-41a9-8c3e-3f0b52a440e9;ESCS;;;;;;;44492.54723;;;;VERDADEIRO;Escola Superior de Comunicação Social;;F;;;;;N;
797835df-1df6-43f4-b2f9-40a7b7cb8079;ISEG -Instituto Superior de Economia e Gestão da Universidade de Lisboa;;;;;;;44467.35848;;;;VERDADEIRO;Universidade de Lisboa;Instituto Superior de Economia e Gestão;F;;;;;N;
63bba00b-3c62-47f1-9630-40befc1a5711;ISP GAYA;;;;;;;44468.0033;;;;VERDADEIRO;Instituto Superior Politécnico Gaya;;F;;;;;N;
cdd952b2-ce6f-47e1-8bed-414d250f10d8;Instituto Superior de Tecnologias Avançadas de Lisboa (Porto);;;;;;;44444.85111;;;;FALSO;Instituto Superior de Tecnologias Avançadas do Porto;;;;;;;N;
5dd9601a-a94a-440d-bc3a-414fc0263e6a;ISLA - Instituto Superior de Gestão e Administração de Santarém;;;;;;;44444.85111;;;;FALSO;Instituto Superior de Gestão e Administração de Santarém;;;;;x;;N;Isra University
2fe0f975-54df-4743-9d77-418eeab9fc73;Escola Superior de Enfermagem de Santa Maria;;;;;;;44517.75738;;;;VERDADEIRO;Escola Superior de Saúde de Santa Maria;;F;;;;;N;
70b950d5-238b-4068-8b31-4255d7a3e99a;Wroclaw University of Economics;;;;;;;44494.68217;;;;VERDADEIRO;University of Wroclaw;;F;;;;;N;University of Wroclaw
6546ed07-faa8-47e4-89df-4298426fd4e2;Instituto Politécnico Jean Piaget do Sul - Escola Superior de Educação Jean Piaget de Almada;;;;;;;44444.85111;;;;FALSO;Instituto Politécnico Jean Piaget;;;;;;x;N;Instituto Piaget
772c9bf9-f481-4ccb-9b41-4534ab8ffa0f;Universidade Presbiteriana Mackenzie;;;;;;;44447.61244;;;;VERDADEIRO;Universidade Mackenzie;;F;;;;;N;Universidade Mackenzie
c2699d7e-13a8-47b0-a9fd-46c9bf667d5f;Faculdade de economia de Coimbra;;;;;;;44523.43939;;;;VERDADEIRO;Universidade de Coimbra;Faculdade de economia;F;;;;;N;
c1023730-6719-413c-9a83-46f7cad9c902;UNIVERSIDADE NOVA LISBOA - IMS;;;;;;;44455.69209;;;;VERDADEIRO;Universidade Nova de Lisboa;Instituto Superior de Estatística e Gestão de Informação;F;;;x;;N;Universidade Nova de Lisboa
8d0a2f68-1657-45cf-80a9-4aeca568a587;Instituto Superior de Ciências Policiais e Segurança Interna;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
5a567050-7ce2-49c2-8e93-4af86a907989;Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico da Guarda
d2c7461a-464d-4bf0-9ea5-4b2e500c1e3f;Universidade Católica Portuguesa - Faculdade de Ciências Humanas;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
92d10373-1140-4215-930c-4bb86b3c132d;Universidade Católica Portuguesa - Centro Regional das Beiras;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
6fe249d5-bb6c-4e3a-8812-4c9f22fd6947;Universidade de Aveiro;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Aveiro
e164990f-a04e-446b-9efd-4cbff1a14d3c;Escola Secundária;;;;;;;44513.55899;;;;VERDADEIRO;;;;x;;;;N;
d1010705-b308-4510-8cec-4ce4270fc6d1;Centro Universitario de Joao Pessoa;;;;;;;44458.62853;;;;VERDADEIRO;Centro Universitário de João Pessoa;;F;;;;;N;Centro Universitário de João Pessoa
20032c2d-7f6c-4907-9c78-4dc712ec9c58;Escola Profissional Bento Jesus Caraça;;;;;;;44525.6433;;;;VERDADEIRO;;;;;x;;;N;
2693f560-3710-4911-b810-4e8877d78027;ISCAA;;;;;;;44515.76095;;;;VERDADEIRO;Instituto Superior de Contabilidade e Administração de Aveiro;;F;;;;;N;Universidad Isaac Newton
df1f28f2-1313-45d0-a5c1-4f624d28396b;instituto de Educação e ciências  de Lisboa;;;;;;;44525.73887;;;;VERDADEIRO;Universidade de Lisboa;Instituto de Educação e Faculdade de Ciências;F;;;;;N;
fa7e1d33-7652-4b7b-82ff-4f6836e90d6e;fep;;;;;;;44444.85111;;;;VERDADEIRO;Universidade do Porto;Faculdade de Economia;F;;;;;N;
ff990177-15fe-4fbc-b393-4f7246d6dec5;IEBS;;;;;;;44455.61504;;;;VERDADEIRO;IEBS Business School;;F;;;;;N;
00ee7760-fd70-4da9-bafd-4fb607eb2197;Instituto Superior D. Dinis;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
63e436e7-2045-48a9-9870-504605243a00;Faculdades Integradas Barros Melho;;;;;;;44446.47694;;;;VERDADEIRO;Centro Universitário AESO Barros Melo;;F;;;;;N;
cb15c373-713c-4969-b015-50a7671de7ae;Instituto Universitário da Maia;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
7e2750e4-177b-414c-a5c9-5227cea6d31b;Instituto Politécnico de Leiria - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Leiria
3749fec4-3f95-4bdb-b11e-52397fdd2f8f;Universidade Salvador;;;;;;;44516.96259;;;;VERDADEIRO;;;F;;;;;Y;Universidade Salvador
0bf54b2c-d677-48dd-a1d4-5296f0d5c88d;IPCA;;;;;;;44520.63239;;;;VERDADEIRO;Instituto Politécnico do Cávado e do Ave;;F;;;;;N;
3bf00368-a64e-49cb-b4a9-52b8df2e66be;Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Aveiro
403c76a3-4dfe-4a0a-9d81-531f85f05893;Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Instituto Politecnico do Porto
519427f4-094b-4145-80fb-54048293d863;Instituto Politécnico de Beja - Escola Superior de Educação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Beja
19197b67-f4f3-4eb3-a951-542184b23426;Universidade Europeia;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;Universidad Europea de Madrid
5d1613de-6092-4bad-a66d-546ac15873f2;Universidade do Minho - Escola Superior de Enfermagem;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Minho
2c7745a6-cbb6-437a-b46e-547821d4c367;ISEC Lisboa - Instituto Superior de Educação e Ciências;;;;;;;44444.85111;;;;FALSO;Universidade de Lisboa;Instituto de Educação e Faculdade de Ciências;;;;;;N;
520bbff4-4ed0-45eb-b67d-5547edcde7c2;Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Tomar
ce11d6c7-386e-469f-b03f-55cd23960092;ISCAP;;;;;;;44444.85111;;;;FALSO;Instituto Superior de Contabilidade e Administração do Porto;;;;;;;N;
58c02351-ac55-4f59-aa89-55f3d0d44b2c;Escola Superior de Propaganda e Marketing (ESPM-Sul);;;;;;;44522.68176;;;;VERDADEIRO;Escola Superior de Propaganda e Marketing;;F;;;x;;N;
57affa5b-5745-4d8a-8ee9-56c8e8f5e5fe;Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
fdcd1f0c-f06d-493b-b7fc-574dc29191a0;Escola Superior Artística do Porto;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;Universidade do Porto
ff325318-1cb6-4b9a-b815-57c92b28b14a;Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
9e21099f-9bb0-4b3a-a490-581ff329c72b;Instituto Superior Politécnico Gaya - Escola Superior de Ciência e Tecnologia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Superior Politécnico Gaya
4946a166-03f6-4f9d-bab7-582de2773a6a;Universidade de Lisboa - Instituto Superior Técnico (Tagus Park);;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
fbe9e3ab-3ba8-4c56-8b15-59559b05add2;Escola Superior de Saúde Jean Piaget de Viseu;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
8f9218ea-ae81-4e0c-9a8f-598e66728825;Universidade Católica Portuguesa - Escola Superior de Biotecnologia;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
c1393375-7718-44dc-8cf1-59c69fd69424;Instituto Superior de Ciências Empresariais e do Turismo;;;;;;;44444.85111;;;;FALSO;Instituto Superior de Ciências Empresariais e de Turismo;;;;;;;N;Instituto Superior de Ciências Empresariais e de Turismo
906121ac-7e4d-4af2-ad07-59f7e33051e2;Universidade Católica Portuguesa - Faculdade de Direito;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
af84b7fe-2d77-4192-ab4d-5a3432c9d037;Escola Superior de Hotelaria e Turismo do Estoril;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Escola Superior de Hotelaria e Turismo do Estoril
eb8ad009-a3e3-44db-94b6-5c37ee925980;Instituto Superior de Estudos Interculturais e Transdisciplinares de Viseu;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
8864ebe2-fec0-4191-8e0c-5c8c7c8dd5e7;Instituto Superior de Economia e Gestão da Universidade de Lisboa (ISEG);;;;;;;44520.67065;;;;VERDADEIRO;Universidade de Lisboa;Instituto Superior de Economia e Gestão;F;;;;;N;Instituto Superior de Gestão - ISG
3a7b63c2-3e86-4219-a131-5e796df9bc31;ISMAI;;;;;;;44444.85111;;;;FALSO;Instituto Universitário da Maia;;;;;;;N;
80c0bc10-0be5-4a97-b1d8-5eaa50376d98;Universidade de Coimbra - Faculdade de Economia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Coimbra
7eb35243-ec00-446d-b021-5efdab501803;Liceu Jose Afonso;;;;;;;44497.79149;;;;VERDADEIRO;Liceu José Afonso;;;;x;;;N;
d6db8ce5-e8ab-4b3c-8c84-5f0fde0a3707;Universidade Católica Portuguesa - Faculdade de Filosofia e Ciências Sociais;;;;;;;44444.85111;;;;FALSO;;;;;;;x;N;Universidade Catolica Portuguesa
2f6ad8c8-16f8-4830-92f5-5f3b002b1d82;Universidade do Algarve - Faculdade de Economia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Algarve
d4d63874-69d2-443c-b9e1-5f4cbf0891a4;Instituto Politécnico de Portalegre - Escola Superior de Saúde;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Portalegre
6290df0b-e156-4afd-a6ad-5fa0b217694e;ISVOUGA;;;;;;;44468.94106;;;;VERDADEIRO;Instituto Superior de Entre Douro e Vouga;;F;;;;;N;
c80ffe59-dbe5-4c2d-8ffd-6023b1779dc6;Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Santarém
c869ca1c-1cb0-48c1-af3e-603b0d9d09d4;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade Nova de Lisboa
22ae4f30-a5a4-433b-9b78-60a9c2ac886a;Universidade do Porto - Faculdade de Economia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade do Porto
57fc49d1-74c6-4c19-869d-61b87a9c537c;Instituto Politécnico da Lusofonia - Escola Superior de Ciências da Administração;;;;;;;44444.85111;;;;FALSO;;;;;;;;N;
fcb58bc2-0dfe-4ee3-a7ef-63072e53d150;Universidade Lusíada - Norte - Vila Nova de Famalicão;;;;;;;44444.85111;;;;FALSO;;;;;;x;x;N;Universidade Lusiada
517eeecc-474e-475f-8e0e-638b50e594d7;Universidade de Lisboa - Faculdade de Belas-Artes;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade de Lisboa
62808c2b-56f2-445a-b6bb-63c08dda3bdc;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Instituto Politécnico de Lisboa
adbe418a-3529-46a6-be29-63d94c684117;Universidade Nova de Lisboa - Faculdade de Economia;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade Nova de Lisboa
07a76ef3-be4d-4fc9-8474-646d0e2a22ac;Universidade da Madeira - Faculdade de Artes e Humanidades;;;;;;;44444.85111;;;;FALSO;;;;;;;;Y;Universidade da Madeira
